"process","season","zone","rate","number"
"microalgae-biofuels_wetExtraction-s","shoulder","residential",0.00,0.00
"microalgae-biofuels_wetExtraction-s","shoulder","school",0.00,0.00
"microalgae-biofuels_wetExtraction-s","shoulder","tech",0.00,0.00
"microCHP-fuelCell-methane","wint","dormitories",0.00,0.00
"microCHP-fuelCell-methane","wint","energyIsland",0.03,29.00
"microCHP-fuelCell-methane","wint","factory",0.00,0.00
"microCHP-fuelCell-methane","wint","factory_assembly",0.00,0.00
"microCHP-fuelCell-methane","wint","factory_blades",0.00,0.00
"microCHP-fuelCell-methane","wint","hospital",0.00,0.00
"microCHP-fuelCell-methane","wint","multifunction",0.00,2.00
"microCHP-fuelCell-methane","wint","northDistrict",0.00,0.00
"microCHP-fuelCell-methane","wint","quality",0.00,0.00
"microCHP-fuelCell-methane","wint","reserved",0.00,0.00
"microCHP-fuelCell-methane","wint","residential",0.00,0.00
"microCHP-fuelCell-methane","wint","school",0.01,8.00
"microCHP-fuelCell-methane","wint","tech",0.00,1.00
"microCHP-fuelCell-methane","sum","dormitories",0.00,0.00
"microCHP-fuelCell-methane","sum","energyIsland",0.03,29.00
"microCHP-fuelCell-methane","sum","factory",0.00,0.00
"microCHP-fuelCell-methane","sum","factory_assembly",0.00,0.00
"microCHP-fuelCell-methane","sum","factory_blades",0.00,0.00
"microCHP-fuelCell-methane","sum","hospital",0.00,0.00
"microCHP-fuelCell-methane","sum","multifunction",0.00,2.00
"microCHP-fuelCell-methane","sum","northDistrict",0.00,0.00
"microCHP-fuelCell-methane","sum","quality",0.00,0.00
"microCHP-fuelCell-methane","sum","reserved",0.00,0.00
"microCHP-fuelCell-methane","sum","residential",0.00,0.00
"microCHP-fuelCell-methane","sum","school",0.01,8.00
"microCHP-fuelCell-methane","sum","tech",0.00,1.00
"microCHP-fuelCell-methane","shoulder","dormitories",0.00,0.00
"microCHP-fuelCell-methane","shoulder","energyIsland",0.00,29.00
"microCHP-fuelCell-methane","shoulder","factory",0.00,0.00
"microCHP-fuelCell-methane","shoulder","factory_assembly",0.00,0.00
"microCHP-fuelCell-methane","shoulder","factory_blades",0.00,0.00
"microCHP-fuelCell-methane","shoulder","hospital",0.00,0.00
"microCHP-fuelCell-methane","shoulder","multifunction",0.00,2.00
"microCHP-fuelCell-methane","shoulder","northDistrict",0.00,0.00
"microCHP-fuelCell-methane","shoulder","quality",0.00,0.00
"microCHP-fuelCell-methane","shoulder","reserved",0.00,0.00
"microCHP-fuelCell-methane","shoulder","residential",0.00,0.00
"microCHP-fuelCell-methane","shoulder","school",0.00,8.00
"microCHP-fuelCell-methane","shoulder","tech",0.00,1.00
"mixedRawSludge_biogas-l","wint","dormitories",0.00,0.00
"mixedRawSludge_biogas-l","wint","energyIsland",0.00,0.00
"mixedRawSludge_biogas-l","wint","factory",0.00,0.00
"mixedRawSludge_biogas-l","wint","factory_assembly",0.00,0.00
"mixedRawSludge_biogas-l","wint","factory_blades",0.00,0.00
"mixedRawSludge_biogas-l","wint","hospital",0.00,0.00
"mixedRawSludge_biogas-l","wint","multifunction",0.00,0.00
"mixedRawSludge_biogas-l","wint","northDistrict",0.00,0.00
"mixedRawSludge_biogas-l","wint","quality",0.00,0.00
"mixedRawSludge_biogas-l","wint","reserved",0.00,0.00
"mixedRawSludge_biogas-l","wint","residential",0.00,0.00
"mixedRawSludge_biogas-l","wint","school",0.00,0.00
"mixedRawSludge_biogas-l","wint","tech",0.00,0.00
"mixedRawSludge_biogas-l","sum","dormitories",0.00,0.00
"mixedRawSludge_biogas-l","sum","energyIsland",0.00,0.00
"mixedRawSludge_biogas-l","sum","factory",0.00,0.00
"mixedRawSludge_biogas-l","sum","factory_assembly",0.00,0.00
"mixedRawSludge_biogas-l","sum","factory_blades",0.00,0.00
"mixedRawSludge_biogas-l","sum","hospital",0.00,0.00
"mixedRawSludge_biogas-l","sum","multifunction",0.00,0.00
"mixedRawSludge_biogas-l","sum","northDistrict",0.00,0.00
"mixedRawSludge_biogas-l","sum","quality",0.00,0.00
"mixedRawSludge_biogas-l","sum","reserved",0.00,0.00
"mixedRawSludge_biogas-l","sum","residential",0.00,0.00
"mixedRawSludge_biogas-l","sum","school",0.00,0.00
"mixedRawSludge_biogas-l","sum","tech",0.00,0.00
"mixedRawSludge_biogas-l","shoulder","dormitories",0.00,0.00
"mixedRawSludge_biogas-l","shoulder","energyIsland",0.00,0.00
"mixedRawSludge_biogas-l","shoulder","factory",0.00,0.00
"mixedRawSludge_biogas-l","shoulder","factory_assembly",0.00,0.00
"mixedRawSludge_biogas-l","shoulder","factory_blades",0.00,0.00
"mixedRawSludge_biogas-l","shoulder","hospital",0.00,0.00
"mixedRawSludge_biogas-l","shoulder","multifunction",0.00,0.00
"mixedRawSludge_biogas-l","shoulder","northDistrict",0.00,0.00
"mixedRawSludge_biogas-l","shoulder","quality",0.00,0.00
"mixedRawSludge_biogas-l","shoulder","reserved",0.00,0.00
"mixedRawSludge_biogas-l","shoulder","residential",0.00,0.00
"mixedRawSludge_biogas-l","shoulder","school",0.00,0.00
"mixedRawSludge_biogas-l","shoulder","tech",0.00,0.00
"mixedRawSludge_biogas-s","wint","dormitories",0.00,0.00
"mixedRawSludge_biogas-s","wint","energyIsland",0.00,0.00
"mixedRawSludge_biogas-s","wint","factory",0.00,0.00
"mixedRawSludge_biogas-s","wint","factory_assembly",0.00,0.00
"mixedRawSludge_biogas-s","wint","factory_blades",0.00,0.00
"mixedRawSludge_biogas-s","wint","hospital",0.00,0.00
"mixedRawSludge_biogas-s","wint","multifunction",0.00,0.00
"mixedRawSludge_biogas-s","wint","northDistrict",0.00,0.00
"mixedRawSludge_biogas-s","wint","quality",0.00,0.00
"mixedRawSludge_biogas-s","wint","reserved",0.00,0.00
"mixedRawSludge_biogas-s","wint","residential",0.00,0.00
"mixedRawSludge_biogas-s","wint","school",0.00,0.00
"mixedRawSludge_biogas-s","wint","tech",0.00,0.00
"mixedRawSludge_biogas-s","sum","dormitories",0.00,0.00
"mixedRawSludge_biogas-s","sum","energyIsland",0.00,0.00
"mixedRawSludge_biogas-s","sum","factory",0.00,0.00
"mixedRawSludge_biogas-s","sum","factory_assembly",0.00,0.00
"mixedRawSludge_biogas-s","sum","factory_blades",0.00,0.00
"mixedRawSludge_biogas-s","sum","hospital",0.00,0.00
"mixedRawSludge_biogas-s","sum","multifunction",0.00,0.00
"mixedRawSludge_biogas-s","sum","northDistrict",0.00,0.00
"mixedRawSludge_biogas-s","sum","quality",0.00,0.00
"mixedRawSludge_biogas-s","sum","reserved",0.00,0.00
"mixedRawSludge_biogas-s","sum","residential",0.00,0.00
"mixedRawSludge_biogas-s","sum","school",0.00,0.00
"mixedRawSludge_biogas-s","sum","tech",0.00,0.00
"mixedRawSludge_biogas-s","shoulder","dormitories",0.00,0.00
"mixedRawSludge_biogas-s","shoulder","energyIsland",0.00,0.00
"mixedRawSludge_biogas-s","shoulder","factory",0.00,0.00
"mixedRawSludge_biogas-s","shoulder","factory_assembly",0.00,0.00
"mixedRawSludge_biogas-s","shoulder","factory_blades",0.00,0.00
"mixedRawSludge_biogas-s","shoulder","hospital",0.00,0.00
"mixedRawSludge_biogas-s","shoulder","multifunction",0.00,0.00
"mixedRawSludge_biogas-s","shoulder","northDistrict",0.00,0.00
"mixedRawSludge_biogas-s","shoulder","quality",0.00,0.00
"mixedRawSludge_biogas-s","shoulder","reserved",0.00,0.00
"mixedRawSludge_biogas-s","shoulder","residential",0.00,0.00
"mixedRawSludge_biogas-s","shoulder","school",0.00,0.00
"mixedRawSludge_biogas-s","shoulder","tech",0.00,0.00
"nuclear-directUseSpentFuel-l","wint","dormitories",0.00,0.00
"nuclear-directUseSpentFuel-l","wint","energyIsland",0.00,0.00
"nuclear-directUseSpentFuel-l","wint","factory",0.00,0.00
"nuclear-directUseSpentFuel-l","wint","factory_assembly",0.00,0.00
"nuclear-directUseSpentFuel-l","wint","factory_blades",0.00,0.00
"nuclear-directUseSpentFuel-l","wint","hospital",0.00,0.00
"nuclear-directUseSpentFuel-l","wint","multifunction",0.00,0.00
"nuclear-directUseSpentFuel-l","wint","northDistrict",0.00,0.00
"nuclear-directUseSpentFuel-l","wint","quality",0.00,0.00
"nuclear-directUseSpentFuel-l","wint","reserved",0.00,0.00
"nuclear-directUseSpentFuel-l","wint","residential",0.00,0.00
"nuclear-directUseSpentFuel-l","wint","school",0.00,0.00
"nuclear-directUseSpentFuel-l","wint","tech",0.00,0.00
"nuclear-directUseSpentFuel-l","sum","dormitories",0.00,0.00
"nuclear-directUseSpentFuel-l","sum","energyIsland",0.00,0.00
"nuclear-directUseSpentFuel-l","sum","factory",0.00,0.00
"nuclear-directUseSpentFuel-l","sum","factory_assembly",0.00,0.00
"nuclear-directUseSpentFuel-l","sum","factory_blades",0.00,0.00
"nuclear-directUseSpentFuel-l","sum","hospital",0.00,0.00
"nuclear-directUseSpentFuel-l","sum","multifunction",0.00,0.00
"nuclear-directUseSpentFuel-l","sum","northDistrict",0.00,0.00
"nuclear-directUseSpentFuel-l","sum","quality",0.00,0.00
"nuclear-directUseSpentFuel-l","sum","reserved",0.00,0.00
"nuclear-directUseSpentFuel-l","sum","residential",0.00,0.00
"nuclear-directUseSpentFuel-l","sum","school",0.00,0.00
"nuclear-directUseSpentFuel-l","sum","tech",0.00,0.00
"nuclear-directUseSpentFuel-l","shoulder","dormitories",0.00,0.00
"nuclear-directUseSpentFuel-l","shoulder","energyIsland",0.00,0.00
"nuclear-directUseSpentFuel-l","shoulder","factory",0.00,0.00
"nuclear-directUseSpentFuel-l","shoulder","factory_assembly",0.00,0.00
"nuclear-directUseSpentFuel-l","shoulder","factory_blades",0.00,0.00
"nuclear-directUseSpentFuel-l","shoulder","hospital",0.00,0.00
"nuclear-directUseSpentFuel-l","shoulder","multifunction",0.00,0.00
"nuclear-directUseSpentFuel-l","shoulder","northDistrict",0.00,0.00
"nuclear-directUseSpentFuel-l","shoulder","quality",0.00,0.00
"nuclear-directUseSpentFuel-l","shoulder","reserved",0.00,0.00
"nuclear-directUseSpentFuel-l","shoulder","residential",0.00,0.00
"nuclear-directUseSpentFuel-l","shoulder","school",0.00,0.00
"nuclear-directUseSpentFuel-l","shoulder","tech",0.00,0.00
"nuclear-directUseSpentFuel-s","wint","dormitories",0.00,0.00
"nuclear-directUseSpentFuel-s","wint","energyIsland",0.00,0.00
"nuclear-directUseSpentFuel-s","wint","factory",0.00,0.00
"nuclear-directUseSpentFuel-s","wint","factory_assembly",0.00,0.00
"nuclear-directUseSpentFuel-s","wint","factory_blades",0.00,0.00
"nuclear-directUseSpentFuel-s","wint","hospital",0.00,0.00
"nuclear-directUseSpentFuel-s","wint","multifunction",0.00,0.00
"nuclear-directUseSpentFuel-s","wint","northDistrict",0.00,0.00
"nuclear-directUseSpentFuel-s","wint","quality",0.00,0.00
"nuclear-directUseSpentFuel-s","wint","reserved",0.00,0.00
"nuclear-directUseSpentFuel-s","wint","residential",0.00,0.00
"nuclear-directUseSpentFuel-s","wint","school",0.00,0.00
"nuclear-directUseSpentFuel-s","wint","tech",0.00,0.00
"nuclear-directUseSpentFuel-s","sum","dormitories",0.00,0.00
"nuclear-directUseSpentFuel-s","sum","energyIsland",0.00,0.00
"nuclear-directUseSpentFuel-s","sum","factory",0.00,0.00
"nuclear-directUseSpentFuel-s","sum","factory_assembly",0.00,0.00
"nuclear-directUseSpentFuel-s","sum","factory_blades",0.00,0.00
"nuclear-directUseSpentFuel-s","sum","hospital",0.00,0.00
"nuclear-directUseSpentFuel-s","sum","multifunction",0.00,0.00
"nuclear-directUseSpentFuel-s","sum","northDistrict",0.00,0.00
"nuclear-directUseSpentFuel-s","sum","quality",0.00,0.00
"nuclear-directUseSpentFuel-s","sum","reserved",0.00,0.00
"nuclear-directUseSpentFuel-s","sum","residential",0.00,0.00
"nuclear-directUseSpentFuel-s","sum","school",0.00,0.00
"nuclear-directUseSpentFuel-s","sum","tech",0.00,0.00
"nuclear-directUseSpentFuel-s","shoulder","dormitories",0.00,0.00
"nuclear-directUseSpentFuel-s","shoulder","energyIsland",0.00,0.00
"nuclear-directUseSpentFuel-s","shoulder","factory",0.00,0.00
"nuclear-directUseSpentFuel-s","shoulder","factory_assembly",0.00,0.00
"nuclear-directUseSpentFuel-s","shoulder","factory_blades",0.00,0.00
"nuclear-directUseSpentFuel-s","shoulder","hospital",0.00,0.00
"nuclear-directUseSpentFuel-s","shoulder","multifunction",0.00,0.00
"nuclear-directUseSpentFuel-s","shoulder","northDistrict",0.00,0.00
"nuclear-directUseSpentFuel-s","shoulder","quality",0.00,0.00
"nuclear-directUseSpentFuel-s","shoulder","reserved",0.00,0.00
"nuclear-directUseSpentFuel-s","shoulder","residential",0.00,0.00
"nuclear-directUseSpentFuel-s","shoulder","school",0.00,0.00
"nuclear-directUseSpentFuel-s","shoulder","tech",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","wint","dormitories",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","wint","energyIsland",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","wint","factory",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","wint","factory_assembly",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","wint","factory_blades",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","wint","hospital",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","wint","multifunction",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","wint","northDistrict",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","wint","quality",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","wint","reserved",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","wint","residential",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","wint","school",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","wint","tech",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","sum","dormitories",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","sum","energyIsland",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","sum","factory",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","sum","factory_assembly",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","sum","factory_blades",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","sum","hospital",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","sum","multifunction",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","sum","northDistrict",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","sum","quality",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","sum","reserved",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","sum","residential",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","sum","school",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","sum","tech",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","shoulder","dormitories",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","shoulder","energyIsland",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","shoulder","factory",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","shoulder","factory_assembly",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","shoulder","factory_blades",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","shoulder","hospital",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","shoulder","multifunction",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","shoulder","northDistrict",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","shoulder","quality",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","shoulder","reserved",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","shoulder","residential",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","shoulder","school",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-l","shoulder","tech",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","wint","dormitories",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","wint","energyIsland",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","wint","factory",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","wint","factory_assembly",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","wint","factory_blades",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","wint","hospital",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","wint","multifunction",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","wint","northDistrict",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","wint","quality",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","wint","reserved",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","wint","residential",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","wint","school",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","wint","tech",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","sum","dormitories",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","sum","energyIsland",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","sum","factory",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","sum","factory_assembly",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","sum","factory_blades",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","sum","hospital",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","sum","multifunction",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","sum","northDistrict",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","sum","quality",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","sum","reserved",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","sum","residential",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","sum","school",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","sum","tech",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","shoulder","dormitories",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","shoulder","energyIsland",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","shoulder","factory",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","shoulder","factory_assembly",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","shoulder","factory_blades",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","shoulder","hospital",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","shoulder","multifunction",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","shoulder","northDistrict",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","shoulder","quality",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","shoulder","reserved",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","shoulder","residential",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","shoulder","school",0.00,0.00
"nuclear-fastReactorRecycling-pyroprocess-s","shoulder","tech",0.00,0.00
"nuclear-onceThrough-l","wint","dormitories",0.00,0.00
"nuclear-onceThrough-l","wint","energyIsland",0.00,0.00
"nuclear-onceThrough-l","wint","factory",0.00,0.00
"nuclear-onceThrough-l","wint","factory_assembly",0.00,0.00
"nuclear-onceThrough-l","wint","factory_blades",0.00,0.00
"nuclear-onceThrough-l","wint","hospital",0.00,0.00
"nuclear-onceThrough-l","wint","multifunction",0.00,0.00
"nuclear-onceThrough-l","wint","northDistrict",0.00,0.00
"nuclear-onceThrough-l","wint","quality",0.00,0.00
"nuclear-onceThrough-l","wint","reserved",0.00,0.00
"nuclear-onceThrough-l","wint","residential",0.00,0.00
"nuclear-onceThrough-l","wint","school",0.00,0.00
"nuclear-onceThrough-l","wint","tech",0.00,0.00
"nuclear-onceThrough-l","sum","dormitories",0.00,0.00
"nuclear-onceThrough-l","sum","energyIsland",0.00,0.00
"nuclear-onceThrough-l","sum","factory",0.00,0.00
"nuclear-onceThrough-l","sum","factory_assembly",0.00,0.00
"nuclear-onceThrough-l","sum","factory_blades",0.00,0.00
"nuclear-onceThrough-l","sum","hospital",0.00,0.00
"nuclear-onceThrough-l","sum","multifunction",0.00,0.00
"nuclear-onceThrough-l","sum","northDistrict",0.00,0.00
"nuclear-onceThrough-l","sum","quality",0.00,0.00
"nuclear-onceThrough-l","sum","reserved",0.00,0.00
"nuclear-onceThrough-l","sum","residential",0.00,0.00
"nuclear-onceThrough-l","sum","school",0.00,0.00
"nuclear-onceThrough-l","sum","tech",0.00,0.00
"nuclear-onceThrough-l","shoulder","dormitories",0.00,0.00
"nuclear-onceThrough-l","shoulder","energyIsland",0.00,0.00
"nuclear-onceThrough-l","shoulder","factory",0.00,0.00
"nuclear-onceThrough-l","shoulder","factory_assembly",0.00,0.00
"nuclear-onceThrough-l","shoulder","factory_blades",0.00,0.00
"nuclear-onceThrough-l","shoulder","hospital",0.00,0.00
"nuclear-onceThrough-l","shoulder","multifunction",0.00,0.00
"nuclear-onceThrough-l","shoulder","northDistrict",0.00,0.00
"nuclear-onceThrough-l","shoulder","quality",0.00,0.00
"nuclear-onceThrough-l","shoulder","reserved",0.00,0.00
"nuclear-onceThrough-l","shoulder","residential",0.00,0.00
"nuclear-onceThrough-l","shoulder","school",0.00,0.00
"nuclear-onceThrough-l","shoulder","tech",0.00,0.00
"nuclear-onceThrough-s","wint","dormitories",0.00,0.00
"nuclear-onceThrough-s","wint","energyIsland",0.00,0.00
"nuclear-onceThrough-s","wint","factory",0.00,0.00
"nuclear-onceThrough-s","wint","factory_assembly",0.00,0.00
"nuclear-onceThrough-s","wint","factory_blades",0.00,0.00
"nuclear-onceThrough-s","wint","hospital",0.00,0.00
"nuclear-onceThrough-s","wint","multifunction",0.00,0.00
"nuclear-onceThrough-s","wint","northDistrict",0.00,0.00
"nuclear-onceThrough-s","wint","quality",0.00,0.00
"nuclear-onceThrough-s","wint","reserved",0.00,0.00
"nuclear-onceThrough-s","wint","residential",0.00,0.00
"nuclear-onceThrough-s","wint","school",0.00,0.00
"nuclear-onceThrough-s","wint","tech",0.00,0.00
"nuclear-onceThrough-s","sum","dormitories",0.00,0.00
"nuclear-onceThrough-s","sum","energyIsland",0.00,0.00
"nuclear-onceThrough-s","sum","factory",0.00,0.00
"nuclear-onceThrough-s","sum","factory_assembly",0.00,0.00
"nuclear-onceThrough-s","sum","factory_blades",0.00,0.00
"nuclear-onceThrough-s","sum","hospital",0.00,0.00
"nuclear-onceThrough-s","sum","multifunction",0.00,0.00
"nuclear-onceThrough-s","sum","northDistrict",0.00,0.00
"nuclear-onceThrough-s","sum","quality",0.00,0.00
"nuclear-onceThrough-s","sum","reserved",0.00,0.00
"nuclear-onceThrough-s","sum","residential",0.00,0.00
"nuclear-onceThrough-s","sum","school",0.00,0.00
"nuclear-onceThrough-s","sum","tech",0.00,0.00
"nuclear-onceThrough-s","shoulder","dormitories",0.00,0.00
"nuclear-onceThrough-s","shoulder","energyIsland",0.00,0.00
"nuclear-onceThrough-s","shoulder","factory",0.00,0.00
"nuclear-onceThrough-s","shoulder","factory_assembly",0.00,0.00
"nuclear-onceThrough-s","shoulder","factory_blades",0.00,0.00
"nuclear-onceThrough-s","shoulder","hospital",0.00,0.00
"nuclear-onceThrough-s","shoulder","multifunction",0.00,0.00
"nuclear-onceThrough-s","shoulder","northDistrict",0.00,0.00
"nuclear-onceThrough-s","shoulder","quality",0.00,0.00
"nuclear-onceThrough-s","shoulder","reserved",0.00,0.00
"nuclear-onceThrough-s","shoulder","residential",0.00,0.00
"nuclear-onceThrough-s","shoulder","school",0.00,0.00
"nuclear-onceThrough-s","shoulder","tech",0.00,0.00
"nuclear-thermalReactorRecycling-l","wint","dormitories",0.00,0.00
"nuclear-thermalReactorRecycling-l","wint","energyIsland",0.00,0.00
"nuclear-thermalReactorRecycling-l","wint","factory",0.00,0.00
"nuclear-thermalReactorRecycling-l","wint","factory_assembly",0.00,0.00
"nuclear-thermalReactorRecycling-l","wint","factory_blades",0.00,0.00
"nuclear-thermalReactorRecycling-l","wint","hospital",0.00,0.00
"nuclear-thermalReactorRecycling-l","wint","multifunction",0.00,0.00
"nuclear-thermalReactorRecycling-l","wint","northDistrict",0.00,0.00
"nuclear-thermalReactorRecycling-l","wint","quality",0.00,0.00
"nuclear-thermalReactorRecycling-l","wint","reserved",0.00,0.00
"nuclear-thermalReactorRecycling-l","wint","residential",0.00,0.00
"nuclear-thermalReactorRecycling-l","wint","school",0.00,0.00
"nuclear-thermalReactorRecycling-l","wint","tech",0.00,0.00
"nuclear-thermalReactorRecycling-l","sum","dormitories",0.00,0.00
"nuclear-thermalReactorRecycling-l","sum","energyIsland",0.00,0.00
"nuclear-thermalReactorRecycling-l","sum","factory",0.00,0.00
"nuclear-thermalReactorRecycling-l","sum","factory_assembly",0.00,0.00
"nuclear-thermalReactorRecycling-l","sum","factory_blades",0.00,0.00
"nuclear-thermalReactorRecycling-l","sum","hospital",0.00,0.00
"nuclear-thermalReactorRecycling-l","sum","multifunction",0.00,0.00
"nuclear-thermalReactorRecycling-l","sum","northDistrict",0.00,0.00
"nuclear-thermalReactorRecycling-l","sum","quality",0.00,0.00
"nuclear-thermalReactorRecycling-l","sum","reserved",0.00,0.00
"nuclear-thermalReactorRecycling-l","sum","residential",0.00,0.00
"nuclear-thermalReactorRecycling-l","sum","school",0.00,0.00
"nuclear-thermalReactorRecycling-l","sum","tech",0.00,0.00
"nuclear-thermalReactorRecycling-l","shoulder","dormitories",0.00,0.00
"nuclear-thermalReactorRecycling-l","shoulder","energyIsland",0.00,0.00
"nuclear-thermalReactorRecycling-l","shoulder","factory",0.00,0.00
"nuclear-thermalReactorRecycling-l","shoulder","factory_assembly",0.00,0.00
"nuclear-thermalReactorRecycling-l","shoulder","factory_blades",0.00,0.00
"nuclear-thermalReactorRecycling-l","shoulder","hospital",0.00,0.00
"nuclear-thermalReactorRecycling-l","shoulder","multifunction",0.00,0.00
"nuclear-thermalReactorRecycling-l","shoulder","northDistrict",0.00,0.00
"nuclear-thermalReactorRecycling-l","shoulder","quality",0.00,0.00
"nuclear-thermalReactorRecycling-l","shoulder","reserved",0.00,0.00
"nuclear-thermalReactorRecycling-l","shoulder","residential",0.00,0.00
"nuclear-thermalReactorRecycling-l","shoulder","school",0.00,0.00
"nuclear-thermalReactorRecycling-l","shoulder","tech",0.00,0.00
"nuclear-thermalReactorRecycling-s","wint","dormitories",0.00,0.00
"nuclear-thermalReactorRecycling-s","wint","energyIsland",0.00,0.00
"nuclear-thermalReactorRecycling-s","wint","factory",0.00,0.00
"nuclear-thermalReactorRecycling-s","wint","factory_assembly",0.00,0.00
"nuclear-thermalReactorRecycling-s","wint","factory_blades",0.00,0.00
"nuclear-thermalReactorRecycling-s","wint","hospital",0.00,0.00
"nuclear-thermalReactorRecycling-s","wint","multifunction",0.00,0.00
"nuclear-thermalReactorRecycling-s","wint","northDistrict",0.00,0.00
"nuclear-thermalReactorRecycling-s","wint","quality",0.00,0.00
"nuclear-thermalReactorRecycling-s","wint","reserved",0.00,0.00
"nuclear-thermalReactorRecycling-s","wint","residential",0.00,0.00
"nuclear-thermalReactorRecycling-s","wint","school",0.00,0.00
"nuclear-thermalReactorRecycling-s","wint","tech",0.00,0.00
"nuclear-thermalReactorRecycling-s","sum","dormitories",0.00,0.00
"nuclear-thermalReactorRecycling-s","sum","energyIsland",0.00,0.00
"nuclear-thermalReactorRecycling-s","sum","factory",0.00,0.00
"nuclear-thermalReactorRecycling-s","sum","factory_assembly",0.00,0.00
