"process","resource","season","zone","value"
"sewageTreatment","cool","shoulder","hospital",0.00
"sewageTreatment","cool","wint","multifunction",0.00
"sewageTreatment","cool","sum","multifunction",0.00
"sewageTreatment","cool","shoulder","multifunction",0.00
"sewageTreatment","cool","wint","northDistrict",0.00
"sewageTreatment","cool","sum","northDistrict",0.00
"sewageTreatment","cool","shoulder","northDistrict",0.00
"sewageTreatment","cool","wint","quality",0.00
"sewageTreatment","cool","sum","quality",0.00
"sewageTreatment","cool","shoulder","quality",0.00
"sewageTreatment","cool","wint","reserved",0.00
"sewageTreatment","cool","sum","reserved",0.00
"sewageTreatment","cool","shoulder","reserved",0.00
"sewageTreatment","cool","wint","residential",0.00
"sewageTreatment","cool","sum","residential",0.00
"sewageTreatment","cool","shoulder","residential",0.00
"sewageTreatment","cool","wint","school",0.00
"sewageTreatment","cool","sum","school",0.00
"sewageTreatment","cool","shoulder","school",0.00
"sewageTreatment","cool","wint","tech",0.00
"sewageTreatment","cool","sum","tech",0.00
"sewageTreatment","cool","shoulder","tech",0.00
"sewageTreatment","diesel","wint","dormitories",0.00
"sewageTreatment","diesel","sum","dormitories",0.00
"sewageTreatment","diesel","shoulder","dormitories",0.00
"sewageTreatment","diesel","wint","energyIsland",0.00
"sewageTreatment","diesel","sum","energyIsland",0.00
"sewageTreatment","diesel","shoulder","energyIsland",0.00
"sewageTreatment","diesel","wint","factory",0.00
"sewageTreatment","diesel","sum","factory",0.00
"sewageTreatment","diesel","shoulder","factory",0.00
"sewageTreatment","diesel","wint","factory_assembly",0.00
"sewageTreatment","diesel","sum","factory_assembly",0.00
"sewageTreatment","diesel","shoulder","factory_assembly",0.00
"sewageTreatment","diesel","wint","factory_blades",0.00
"sewageTreatment","diesel","sum","factory_blades",0.00
"sewageTreatment","diesel","shoulder","factory_blades",0.00
"sewageTreatment","diesel","wint","hospital",0.00
"sewageTreatment","diesel","sum","hospital",0.00
"sewageTreatment","diesel","shoulder","hospital",0.00
"sewageTreatment","diesel","wint","multifunction",0.00
"sewageTreatment","diesel","sum","multifunction",0.00
"sewageTreatment","diesel","shoulder","multifunction",0.00
"sewageTreatment","diesel","wint","northDistrict",0.00
"sewageTreatment","diesel","sum","northDistrict",0.00
"sewageTreatment","diesel","shoulder","northDistrict",0.00
"sewageTreatment","diesel","wint","quality",0.00
"sewageTreatment","diesel","sum","quality",0.00
"sewageTreatment","diesel","shoulder","quality",0.00
"sewageTreatment","diesel","wint","reserved",0.00
"sewageTreatment","diesel","sum","reserved",0.00
"sewageTreatment","diesel","shoulder","reserved",0.00
"sewageTreatment","diesel","wint","residential",0.00
"sewageTreatment","diesel","sum","residential",0.00
"sewageTreatment","diesel","shoulder","residential",0.00
"sewageTreatment","diesel","wint","school",0.00
"sewageTreatment","diesel","sum","school",0.00
"sewageTreatment","diesel","shoulder","school",0.00
"sewageTreatment","diesel","wint","tech",0.00
"sewageTreatment","diesel","sum","tech",0.00
"sewageTreatment","diesel","shoulder","tech",0.00
"sewageTreatment","digestate","wint","dormitories",0.00
"sewageTreatment","digestate","sum","dormitories",0.00
"sewageTreatment","digestate","shoulder","dormitories",0.00
"sewageTreatment","digestate","wint","energyIsland",0.00
"sewageTreatment","digestate","sum","energyIsland",0.00
"sewageTreatment","digestate","shoulder","energyIsland",0.00
"sewageTreatment","digestate","wint","factory",0.00
"sewageTreatment","digestate","sum","factory",0.00
"sewageTreatment","digestate","shoulder","factory",0.00
"sewageTreatment","digestate","wint","factory_assembly",0.00
"sewageTreatment","digestate","sum","factory_assembly",0.00
"sewageTreatment","digestate","shoulder","factory_assembly",0.00
"sewageTreatment","digestate","wint","factory_blades",0.00
"sewageTreatment","digestate","sum","factory_blades",0.00
"sewageTreatment","digestate","shoulder","factory_blades",0.00
"sewageTreatment","digestate","wint","hospital",0.00
"sewageTreatment","digestate","sum","hospital",0.00
"sewageTreatment","digestate","shoulder","hospital",0.00
"sewageTreatment","digestate","wint","multifunction",0.00
"sewageTreatment","digestate","sum","multifunction",0.00
"sewageTreatment","digestate","shoulder","multifunction",0.00
"sewageTreatment","digestate","wint","northDistrict",0.00
"sewageTreatment","digestate","sum","northDistrict",0.00
"sewageTreatment","digestate","shoulder","northDistrict",0.00
"sewageTreatment","digestate","wint","quality",0.00
"sewageTreatment","digestate","sum","quality",0.00
"sewageTreatment","digestate","shoulder","quality",0.00
"sewageTreatment","digestate","wint","reserved",0.00
"sewageTreatment","digestate","sum","reserved",0.00
"sewageTreatment","digestate","shoulder","reserved",0.00
"sewageTreatment","digestate","wint","residential",0.00
"sewageTreatment","digestate","sum","residential",0.00
"sewageTreatment","digestate","shoulder","residential",0.00
"sewageTreatment","digestate","wint","school",0.00
"sewageTreatment","digestate","sum","school",0.00
"sewageTreatment","digestate","shoulder","school",0.00
"sewageTreatment","digestate","wint","tech",0.00
"sewageTreatment","digestate","sum","tech",0.00
"sewageTreatment","digestate","shoulder","tech",0.00
"sewageTreatment","DME","wint","dormitories",0.00
"sewageTreatment","DME","sum","dormitories",0.00
"sewageTreatment","DME","shoulder","dormitories",0.00
"sewageTreatment","DME","wint","energyIsland",0.00
"sewageTreatment","DME","sum","energyIsland",0.00
"sewageTreatment","DME","shoulder","energyIsland",0.00
"sewageTreatment","DME","wint","factory",0.00
"sewageTreatment","DME","sum","factory",0.00
"sewageTreatment","DME","shoulder","factory",0.00
"sewageTreatment","DME","wint","factory_assembly",0.00
"sewageTreatment","DME","sum","factory_assembly",0.00
"sewageTreatment","DME","shoulder","factory_assembly",0.00
"sewageTreatment","DME","wint","factory_blades",0.00
"sewageTreatment","DME","sum","factory_blades",0.00
"sewageTreatment","DME","shoulder","factory_blades",0.00
"sewageTreatment","DME","wint","hospital",0.00
"sewageTreatment","DME","sum","hospital",0.00
"sewageTreatment","DME","shoulder","hospital",0.00
"sewageTreatment","DME","wint","multifunction",0.00
"sewageTreatment","DME","sum","multifunction",0.00
"sewageTreatment","DME","shoulder","multifunction",0.00
"sewageTreatment","DME","wint","northDistrict",0.00
"sewageTreatment","DME","sum","northDistrict",0.00
"sewageTreatment","DME","shoulder","northDistrict",0.00
"sewageTreatment","DME","wint","quality",0.00
"sewageTreatment","DME","sum","quality",0.00
"sewageTreatment","DME","shoulder","quality",0.00
"sewageTreatment","DME","wint","reserved",0.00
"sewageTreatment","DME","sum","reserved",0.00
"sewageTreatment","DME","shoulder","reserved",0.00
"sewageTreatment","DME","wint","residential",0.00
"sewageTreatment","DME","sum","residential",0.00
"sewageTreatment","DME","shoulder","residential",0.00
"sewageTreatment","DME","wint","school",0.00
"sewageTreatment","DME","sum","school",0.00
"sewageTreatment","DME","shoulder","school",0.00
"sewageTreatment","DME","wint","tech",0.00
"sewageTreatment","DME","sum","tech",0.00
"sewageTreatment","DME","shoulder","tech",0.00
"sewageTreatment","elec","wint","dormitories",0.00
"sewageTreatment","elec","sum","dormitories",0.00
"sewageTreatment","elec","shoulder","dormitories",0.00
"sewageTreatment","elec","wint","energyIsland",0.00
"sewageTreatment","elec","sum","energyIsland",0.00
"sewageTreatment","elec","shoulder","energyIsland",0.00
"sewageTreatment","elec","wint","factory",-0.12
"sewageTreatment","elec","sum","factory",-0.12
"sewageTreatment","elec","shoulder","factory",-0.12
"sewageTreatment","elec","wint","factory_assembly",0.00
"sewageTreatment","elec","sum","factory_assembly",0.00
"sewageTreatment","elec","shoulder","factory_assembly",0.00
"sewageTreatment","elec","wint","factory_blades",0.00
"sewageTreatment","elec","sum","factory_blades",0.00
"sewageTreatment","elec","shoulder","factory_blades",0.00
"sewageTreatment","elec","wint","hospital",0.00
"sewageTreatment","elec","sum","hospital",0.00
"sewageTreatment","elec","shoulder","hospital",0.00
"sewageTreatment","elec","wint","multifunction",0.00
"sewageTreatment","elec","sum","multifunction",0.00
"sewageTreatment","elec","shoulder","multifunction",0.00
"sewageTreatment","elec","wint","northDistrict",-0.12
"sewageTreatment","elec","sum","northDistrict",-0.12
"sewageTreatment","elec","shoulder","northDistrict",-0.12
"sewageTreatment","elec","wint","quality",0.00
"sewageTreatment","elec","sum","quality",0.00
"sewageTreatment","elec","shoulder","quality",0.00
"sewageTreatment","elec","wint","reserved",0.00
"sewageTreatment","elec","sum","reserved",0.00
"sewageTreatment","elec","shoulder","reserved",0.00
"sewageTreatment","elec","wint","residential",-0.12
"sewageTreatment","elec","sum","residential",-0.12
"sewageTreatment","elec","shoulder","residential",-0.12
"sewageTreatment","elec","wint","school",0.00
"sewageTreatment","elec","sum","school",0.00
"sewageTreatment","elec","shoulder","school",0.00
"sewageTreatment","elec","wint","tech",0.00
"sewageTreatment","elec","sum","tech",0.00
"sewageTreatment","elec","shoulder","tech",0.00
"sewageTreatment","ethanol","wint","dormitories",0.00
"sewageTreatment","ethanol","sum","dormitories",0.00
"sewageTreatment","ethanol","shoulder","dormitories",0.00
"sewageTreatment","ethanol","wint","energyIsland",0.00
"sewageTreatment","ethanol","sum","energyIsland",0.00
"sewageTreatment","ethanol","shoulder","energyIsland",0.00
"sewageTreatment","ethanol","wint","factory",0.00
"sewageTreatment","ethanol","sum","factory",0.00
"sewageTreatment","ethanol","shoulder","factory",0.00
"sewageTreatment","ethanol","wint","factory_assembly",0.00
"sewageTreatment","ethanol","sum","factory_assembly",0.00
"sewageTreatment","ethanol","shoulder","factory_assembly",0.00
"sewageTreatment","ethanol","wint","factory_blades",0.00
"sewageTreatment","ethanol","sum","factory_blades",0.00
"sewageTreatment","ethanol","shoulder","factory_blades",0.00
"sewageTreatment","ethanol","wint","hospital",0.00
"sewageTreatment","ethanol","sum","hospital",0.00
"sewageTreatment","ethanol","shoulder","hospital",0.00
"sewageTreatment","ethanol","wint","multifunction",0.00
"sewageTreatment","ethanol","sum","multifunction",0.00
"sewageTreatment","ethanol","shoulder","multifunction",0.00
"sewageTreatment","ethanol","wint","northDistrict",0.00
"sewageTreatment","ethanol","sum","northDistrict",0.00
"sewageTreatment","ethanol","shoulder","northDistrict",0.00
"sewageTreatment","ethanol","wint","quality",0.00
"sewageTreatment","ethanol","sum","quality",0.00
"sewageTreatment","ethanol","shoulder","quality",0.00
"sewageTreatment","ethanol","wint","reserved",0.00
"sewageTreatment","ethanol","sum","reserved",0.00
"sewageTreatment","ethanol","shoulder","reserved",0.00
"sewageTreatment","ethanol","wint","residential",0.00
"sewageTreatment","ethanol","sum","residential",0.00
"sewageTreatment","ethanol","shoulder","residential",0.00
"sewageTreatment","ethanol","wint","school",0.00
"sewageTreatment","ethanol","sum","school",0.00
"sewageTreatment","ethanol","shoulder","school",0.00
"sewageTreatment","ethanol","wint","tech",0.00
"sewageTreatment","ethanol","sum","tech",0.00
"sewageTreatment","ethanol","shoulder","tech",0.00
"sewageTreatment","fertilizer","wint","dormitories",0.00
"sewageTreatment","fertilizer","sum","dormitories",0.00
"sewageTreatment","fertilizer","shoulder","dormitories",0.00
"sewageTreatment","fertilizer","wint","energyIsland",0.00
"sewageTreatment","fertilizer","sum","energyIsland",0.00
"sewageTreatment","fertilizer","shoulder","energyIsland",0.00
"sewageTreatment","fertilizer","wint","factory",0.00
"sewageTreatment","fertilizer","sum","factory",0.00
"sewageTreatment","fertilizer","shoulder","factory",0.00
"sewageTreatment","fertilizer","wint","factory_assembly",0.00
"sewageTreatment","fertilizer","sum","factory_assembly",0.00
"sewageTreatment","fertilizer","shoulder","factory_assembly",0.00
"sewageTreatment","fertilizer","wint","factory_blades",0.00
"sewageTreatment","fertilizer","sum","factory_blades",0.00
"sewageTreatment","fertilizer","shoulder","factory_blades",0.00
"sewageTreatment","fertilizer","wint","hospital",0.00
"sewageTreatment","fertilizer","sum","hospital",0.00
"sewageTreatment","fertilizer","shoulder","hospital",0.00
"sewageTreatment","fertilizer","wint","multifunction",0.00
"sewageTreatment","fertilizer","sum","multifunction",0.00
"sewageTreatment","fertilizer","shoulder","multifunction",0.00
"sewageTreatment","fertilizer","wint","northDistrict",0.00
"sewageTreatment","fertilizer","sum","northDistrict",0.00
"sewageTreatment","fertilizer","shoulder","northDistrict",0.00
"sewageTreatment","fertilizer","wint","quality",0.00
"sewageTreatment","fertilizer","sum","quality",0.00
"sewageTreatment","fertilizer","shoulder","quality",0.00
"sewageTreatment","fertilizer","wint","reserved",0.00
"sewageTreatment","fertilizer","sum","reserved",0.00
"sewageTreatment","fertilizer","shoulder","reserved",0.00
"sewageTreatment","fertilizer","wint","residential",0.00
"sewageTreatment","fertilizer","sum","residential",0.00
"sewageTreatment","fertilizer","shoulder","residential",0.00
"sewageTreatment","fertilizer","wint","school",0.00
"sewageTreatment","fertilizer","sum","school",0.00
"sewageTreatment","fertilizer","shoulder","school",0.00
"sewageTreatment","fertilizer","wint","tech",0.00
"sewageTreatment","fertilizer","sum","tech",0.00
"sewageTreatment","fertilizer","shoulder","tech",0.00
"sewageTreatment","foodWaste","wint","dormitories",0.00
"sewageTreatment","foodWaste","sum","dormitories",0.00
"sewageTreatment","foodWaste","shoulder","dormitories",0.00
"sewageTreatment","foodWaste","wint","energyIsland",0.00
"sewageTreatment","foodWaste","sum","energyIsland",0.00
"sewageTreatment","foodWaste","shoulder","energyIsland",0.00
"sewageTreatment","foodWaste","wint","factory",0.00
"sewageTreatment","foodWaste","sum","factory",0.00
"sewageTreatment","foodWaste","shoulder","factory",0.00
"sewageTreatment","foodWaste","wint","factory_assembly",0.00
"sewageTreatment","foodWaste","sum","factory_assembly",0.00
"sewageTreatment","foodWaste","shoulder","factory_assembly",0.00
"sewageTreatment","foodWaste","wint","factory_blades",0.00
"sewageTreatment","foodWaste","sum","factory_blades",0.00
"sewageTreatment","foodWaste","shoulder","factory_blades",0.00
"sewageTreatment","foodWaste","wint","hospital",0.00
"sewageTreatment","foodWaste","sum","hospital",0.00
"sewageTreatment","foodWaste","shoulder","hospital",0.00
"sewageTreatment","foodWaste","wint","multifunction",0.00
"sewageTreatment","foodWaste","sum","multifunction",0.00
"sewageTreatment","foodWaste","shoulder","multifunction",0.00
"sewageTreatment","foodWaste","wint","northDistrict",0.00
"sewageTreatment","foodWaste","sum","northDistrict",0.00
"sewageTreatment","foodWaste","shoulder","northDistrict",0.00
"sewageTreatment","foodWaste","wint","quality",0.00
"sewageTreatment","foodWaste","sum","quality",0.00
"sewageTreatment","foodWaste","shoulder","quality",0.00
"sewageTreatment","foodWaste","wint","reserved",0.00
"sewageTreatment","foodWaste","sum","reserved",0.00
"sewageTreatment","foodWaste","shoulder","reserved",0.00
